2025-06-18 10:28:52 WARN  [http-nio-8080-exec-3] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/initiate, Status: 400, Time: 248 ms, Headers: content-type=application/json, accept=*/*, user-agent=PostmanRuntime/7.44.1, postman-token=***HIDDEN***, host=localhost:8080, accept-encoding=gzip, deflate, br, connection=keep-alive, content-length=263
2025-06-19 13:29:32 INFO  [http-nio-8080-exec-4] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: GET, URL: /api/customers/status, Status: 200, Time: 14 ms, ClientInfo: RemoteUser=0655490d-4fd2-4beb-8811-bef0eb250c90, Headers: sec-ch-ua-platform="Windows", authorization=***HIDDEN***, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:52857", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 13:33:17 INFO  [http-nio-8080-exec-1] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: GET, URL: /api/customers/status, Status: 200, Time: 15 ms, ClientInfo: RemoteUser=0655490d-4fd2-4beb-8811-bef0eb250c90, Headers: sec-ch-ua-platform="Windows", authorization=***HIDDEN***, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:53303", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 13:35:11 INFO  [http-nio-8080-exec-9] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: GET, URL: /api/customers/status, Status: 200, Time: 28 ms, ClientInfo: RemoteUser=0655490d-4fd2-4beb-8811-bef0eb250c90, Headers: sec-ch-ua-platform="Windows", authorization=***HIDDEN***, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:53445", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 13:37:01 INFO  [http-nio-8080-exec-3] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: GET, URL: /api/customers/status, Status: 200, Time: 16 ms, ClientInfo: RemoteUser=0655490d-4fd2-4beb-8811-bef0eb250c90, Headers: sec-ch-ua-platform="Windows", authorization=***HIDDEN***, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:53511", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 13:39:50 INFO  [http-nio-8080-exec-6] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: GET, URL: /api/customers/status, Status: 200, Time: 21 ms, ClientInfo: RemoteUser=0655490d-4fd2-4beb-8811-bef0eb250c90, Headers: sec-ch-ua-platform="Windows", authorization=***HIDDEN***, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:53601", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 13:44:11 INFO  [http-nio-8080-exec-4] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: GET, URL: /api/customers/status, Status: 200, Time: 41 ms, ClientInfo: RemoteUser=0655490d-4fd2-4beb-8811-bef0eb250c90, Headers: sec-ch-ua-platform="Windows", authorization=***HIDDEN***, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:53950", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 13:52:51 INFO  [http-nio-8080-exec-1] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: GET, URL: /api/customers/status, Status: 200, Time: 15 ms, ClientInfo: RemoteUser=0655490d-4fd2-4beb-8811-bef0eb250c90, Headers: sec-ch-ua-platform="Windows", authorization=***HIDDEN***, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:54212", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 13:52:51 INFO  [http-nio-8080-exec-8] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: GET, URL: /api/customers/status, Status: 200, Time: 27 ms, ClientInfo: RemoteUser=0655490d-4fd2-4beb-8811-bef0eb250c90, Headers: sec-ch-ua-platform="Windows", authorization=***HIDDEN***, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:54212", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 13:57:30 INFO  [http-nio-8080-exec-2] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: GET, URL: /api/customers/status, Status: 200, Time: 19 ms, ClientInfo: RemoteUser=0655490d-4fd2-4beb-8811-bef0eb250c90, Headers: sec-ch-ua-platform="Windows", authorization=***HIDDEN***, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:54364", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 13:58:30 INFO  [http-nio-8080-exec-3] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: GET, URL: /api/customers/status, Status: 200, Time: 13 ms, ClientInfo: RemoteUser=0655490d-4fd2-4beb-8811-bef0eb250c90, Headers: sec-ch-ua-platform="Windows", authorization=***HIDDEN***, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:54409", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 14:00:33 INFO  [http-nio-8080-exec-6] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: GET, URL: /api/customers/status, Status: 200, Time: 23 ms, ClientInfo: RemoteUser=0655490d-4fd2-4beb-8811-bef0eb250c90, Headers: sec-ch-ua-platform="Windows", authorization=***HIDDEN***, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:54479", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 14:17:16 INFO  [http-nio-8080-exec-4] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: GET, URL: /api/customers/status, Status: 200, Time: 18 ms, ClientInfo: RemoteUser=0655490d-4fd2-4beb-8811-bef0eb250c90, Headers: sec-ch-ua-platform="Windows", authorization=***HIDDEN***, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:55025", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 14:17:16 INFO  [http-nio-8080-exec-5] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: GET, URL: /api/customers/status, Status: 200, Time: 10 ms, ClientInfo: RemoteUser=0655490d-4fd2-4beb-8811-bef0eb250c90, Headers: sec-ch-ua-platform="Windows", authorization=***HIDDEN***, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:55025", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 14:17:31 ERROR [http-nio-8080-exec-1] ACCESS_LOG - KYC verification failed for customerId: 0655490d-4fd2-4beb-8811-bef0eb250c90. Error: Số CCCD/CMND không khớp với thông tin đã đăng ký
java.lang.IllegalArgumentException: Số CCCD/CMND không khớp với thông tin đã đăng ký
	at com.example.customer_service.services.Impl.CustomerServiceImpl.verifyKyc(CustomerServiceImpl.java:803)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:568)
	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:355)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:196)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:163)
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:769)
	at org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction(TransactionAspectSupport.java:379)
	at org.springframework.transaction.interceptor.TransactionInterceptor.invoke(TransactionInterceptor.java:119)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184)
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:769)
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:721)
	at com.example.customer_service.services.Impl.CustomerServiceImpl$$SpringCGLIB$$0.verifyKyc(<generated>)
	at com.example.customer_service.controllers.CustomerController.verifyKyc(CustomerController.java:342)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:568)
	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:355)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:196)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:163)
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:769)
	at org.springframework.security.authorization.method.AuthorizationManagerBeforeMethodInterceptor.proceed(AuthorizationManagerBeforeMethodInterceptor.java:269)
	at org.springframework.security.authorization.method.AuthorizationManagerBeforeMethodInterceptor.attemptAuthorization(AuthorizationManagerBeforeMethodInterceptor.java:264)
	at org.springframework.security.authorization.method.AuthorizationManagerBeforeMethodInterceptor.invoke(AuthorizationManagerBeforeMethodInterceptor.java:197)
	at org.springframework.security.config.annotation.method.configuration.DeferringMethodInterceptor.invoke(DeferringMethodInterceptor.java:44)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184)
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:769)
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:721)
	at com.example.customer_service.controllers.CustomerController$$SpringCGLIB$$0.verifyKyc(<generated>)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:568)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:255)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:188)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:118)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:926)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:831)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1089)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:979)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1014)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:914)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:590)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:885)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:658)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:195)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:51)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at com.example.customer_service.components.CustomRequestLoggingFilter.doFilterInternal(CustomRequestLoggingFilter.java:44)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:108)
	at org.springframework.security.web.FilterChainProxy.lambda$doFilterInternal$3(FilterChainProxy.java:231)
	at org.springframework.security.web.ObservationFilterChainDecorator$FilterObservation$SimpleFilterObservation.lambda$wrap$1(ObservationFilterChainDecorator.java:479)
	at org.springframework.security.web.ObservationFilterChainDecorator$AroundFilterObservation$SimpleAroundFilterObservation.lambda$wrap$1(ObservationFilterChainDecorator.java:340)
	at org.springframework.security.web.ObservationFilterChainDecorator.lambda$wrapSecured$0(ObservationFilterChainDecorator.java:82)
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:128)
	at org.springframework.security.web.access.intercept.AuthorizationFilter.doFilter(AuthorizationFilter.java:100)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227)
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:137)
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:126)
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:120)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227)
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:137)
	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:131)
	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:85)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227)
